timestamp,tvx,tvy,tvz,rvx,rvy,rvz
11272.735,-80.0,75.0,30.0,0.0,0.0,0.0
11272.835,-80.0,75.0,30.0,0.0,0.0,0.0
11272.935,-80.0,75.0,30.0,0.0,0.0,0.0
11273.035,-80.0,75.0,30.0,0.0,0.0,0.0
11273.135,-80.0,75.0,30.0,0.0,0.0,0.0
11273.235,-80.0,75.0,30.0,0.0,0.0,0.0
11273.335,-80.0,75.0,30.0,0.0,0.0,0.0
11273.435,-80.0,75.0,30.0,0.0,0.0,0.0
11273.535,-80.0,75.0,30.0,0.0,0.0,0.0
11273.635,-80.0,75.0,30.0,0.0,0.0,0.0
11273.735,-80.0,75.0,30.0,0.0,0.0,0.0
11273.835,-80.0,75.0,30.0,0.0,0.0,0.0
11273.935,-80.0,75.0,30.0,0.0,0.0,0.0
11274.035,-80.0,75.0,30.0,0.0,0.0,0.0
11274.135,-80.0,75.0,30.0,0.0,0.0,0.0
11274.235,-80.0,75.0,30.0,0.0,0.0,0.0
11274.335,-80.0,75.0,30.0,0.0,0.0,0.0
11274.435,-80.0,75.0,30.0,0.0,0.0,0.0
11274.535,-80.0,75.0,30.0,0.0,0.0,0.0
11274.635,-80.0,75.0,30.0,0.0,0.0,0.0
11274.735,-80.0,75.0,30.0,0.0,0.0,0.0
11274.835,-80.0,75.0,30.0,0.0,0.0,0.0
11274.935,-80.0,75.0,30.0,0.0,0.0,0.0
11275.035,-80.0,75.0,30.0,0.0,0.0,0.0
11275.135,-80.0,75.0,30.0,0.0,0.0,0.0
11275.235,-80.0,75.0,30.0,0.0,0.0,0.0
11275.335,-80.0,75.0,30.0,0.0,0.0,0.0
11275.435,-80.0,75.0,30.0,0.0,0.0,0.0
11275.535,-80.0,75.0,30.0,0.0,0.0,0.0
11275.635,-80.0,75.0,30.0,0.0,0.0,0.0
11275.735,-80.0,75.0,30.0,0.0,0.0,0.0
11275.835,-80.0,75.0,30.0,0.0,0.0,0.0
11275.935,-80.0,75.0,30.0,0.0,0.0,0.0
11276.035,-80.0,75.0,30.0,0.0,0.0,0.0
11276.135,-80.0,75.0,30.0,0.0,0.0,0.0
11276.235,-80.0,75.0,30.0,0.0,0.0,0.0
11276.335,-80.0,75.0,30.0,0.0,0.0,0.0
11276.435,-80.0,75.0,30.0,0.0,0.0,0.0
11276.535,-80.0,75.0,30.0,0.0,0.0,0.0
11276.635,-80.0,75.0,30.0,0.0,0.0,0.0
11276.735,-80.0,75.0,30.0,0.0,0.0,0.0
11276.835,-80.0,75.0,30.0,0.0,0.0,0.0
11276.935,-80.0,75.0,30.0,0.0,0.0,0.0
11277.035,-80.0,75.0,30.0,0.0,0.0,0.0
11277.135,-80.0,75.0,30.0,0.0,0.0,0.0
11277.235,-80.0,75.0,30.0,0.0,0.0,0.0
11277.335,-80.0,75.0,30.0,0.0,0.0,0.0
11277.435,-80.0,75.0,30.0,0.0,0.0,0.0
11277.535,-80.0,75.0,30.0,0.0,0.0,0.0
11277.635,-80.0,75.0,30.0,0.0,0.0,0.0
11277.735,-80.0,75.0,30.0,0.0,0.0,0.0
11277.835,-80.0,75.0,30.0,0.0,0.0,0.0
11277.935,-80.0,75.0,30.0,0.0,0.0,0.0
11278.035,-80.0,75.0,30.0,0.0,0.0,0.0
11278.135,-80.0,75.0,30.0,0.0,0.0,0.0
11278.235,-80.0,75.0,30.0,0.0,0.0,0.0
11278.335,-80.0,75.0,30.0,0.0,0.0,0.0
11278.435,-80.0,75.0,30.0,0.0,0.0,0.0
11278.535,-80.0,75.0,30.0,0.0,0.0,0.0
11278.635,-80.0,75.0,30.0,0.0,0.0,0.0
11278.735,-80.0,75.0,30.0,0.0,0.0,0.0
11278.835,-80.0,75.0,30.0,0.0,0.0,0.0
11278.935,-80.0,75.0,30.0,0.0,0.0,0.0
11279.035,-80.0,75.0,30.0,0.0,0.0,0.0
11279.135,-80.0,75.0,30.0,0.0,0.0,0.0
11279.235,-80.0,75.0,30.0,0.0,0.0,0.0
11279.335,-80.0,75.0,30.0,0.0,0.0,0.0
11279.435,-80.0,75.0,30.0,0.0,0.0,0.0
11279.535,-80.0,75.0,30.0,0.0,0.0,0.0
11279.635,-80.0,75.0,30.0,0.0,0.0,0.0
11279.735,-80.0,75.0,30.0,0.0,0.0,0.0
11279.8375,-80.0,75.0,30.0,0.0,0.0,0.0
11279.935,-80.0,75.0,30.0,0.0,0.0,0.0
11280.035,-80.0,75.0,30.0,0.0,0.0,0.0
11280.135,-80.0,75.0,30.0,0.0,0.0,0.0
11280.235,-80.0,75.0,30.0,0.0,0.0,0.0
11280.335,-80.0,75.0,30.0,0.0,0.0,0.0
11280.435,-80.0,75.0,30.0,0.0,0.0,0.0
11280.535,-80.0,75.0,30.0,0.0,0.0,0.0
11280.635,-80.0,75.0,30.0,0.0,0.0,0.0
11280.735,-80.0,75.0,30.0,0.0,0.0,0.0
11280.835,-80.0,75.0,30.0,0.0,0.0,0.0
11280.935,-80.0,75.0,30.0,0.0,0.0,0.0
11281.035,-80.0,75.0,30.0,0.0,0.0,0.0
11281.135,-80.0,75.0,30.0,0.0,0.0,0.0
11281.2325,-80.0,75.0,30.0,0.0,0.0,0.0
11281.335,-80.0,75.0,30.0,0.0,0.0,0.0
11281.435,-80.0,75.0,30.0,0.0,0.0,0.0
11281.535,-80.0,75.0,30.0,0.0,0.0,0.0
11281.635,-80.0,75.0,30.0,0.0,0.0,0.0
11281.735,-80.0,75.0,30.0,0.0,0.0,0.0
11281.835,-80.0,75.0,30.0,0.0,0.0,0.0
