timestamp,tx,ty,tz,rx,ry,rz,rw
417.065,-76.53663635253906,78.7358169555664,68.06999969482422,0.0007488961650219927,-0.03770612694112031,-0.00010702204744257025,-0.9992885847901574
417.3125,-76.53663635253906,78.7358169555664,68.0199966430664,0.0008474370096109827,-0.038918688911601385,-0.00015675724869382765,-0.9992420091905072
417.3125,-76.53663635253906,78.7358169555664,68.0199966430664,0.0008474370096109827,-0.038918688911601385,-0.00015675724869382765,-0.9992420091905072
417.5675,-76.54571533203125,78.7469482421875,67.97000122070312,0.0010866281322420266,-0.03976192774927023,0.0007163792651958116,-0.9992083342034894
417.5675,-76.54571533203125,78.7469482421875,67.97000122070312,0.0010866281322420266,-0.03976192774927023,0.0007163792651958116,-0.9992083342034894
417.8125,-76.5638656616211,78.7469482421875,67.93000030517578,0.0008832892407615285,-0.04174777526486942,0.0007090489909190472,-0.9991275395614314
417.8125,-76.5638656616211,78.7469482421875,67.93000030517578,0.0008832892407615285,-0.04174777526486942,0.0007090489909190472,-0.9991275395614314
418.0625,-76.58202362060547,78.7469482421875,67.9000015258789,0.0005925427211141394,-0.043686457094723755,2.1543626150346835e-06,-0.9990451152750777
418.065,-76.58202362060547,78.7469482421875,67.9000015258789,0.0005925427211141394,-0.043686457094723755,2.1543626150346835e-06,-0.9990451152750777
418.3175,-76.60018157958984,78.7469482421875,67.87000274658203,0.0007809986869798364,-0.044177251760501225,0.0002256221416108346,-0.9990233778859179
418.3175,-76.60018157958984,78.7469482421875,67.87000274658203,0.0007809986869798364,-0.044177251760501225,0.0002256221416108346,-0.9990233778859179
418.5625,-76.61833190917969,78.7469482421875,67.8499984741211,0.0007446901591843219,-0.04627578102882535,0.00028502719334013793,-0.9989283839626533
418.5625,-76.61833190917969,78.7469482421875,67.8499984741211,0.0007446901591843219,-0.04627578102882535,0.00028502719334013793,-0.9989283839626533
418.815,-76.6274185180664,78.7469482421875,67.83000183105469,0.0006955220973848791,-0.046646975878032106,0.00013128762564116337,-0.9989111865696598
418.815,-76.6274185180664,78.7469482421875,67.83000183105469,0.0006955220973848791,-0.046646975878032106,0.00013128762564116337,-0.9989111865696598
419.065,-76.6364974975586,78.7469482421875,67.80999755859375,0.0006518908311881593,-0.04580417466464123,0.0001320388473564278,-0.9989502165710651
419.065,-76.6364974975586,78.7469482421875,67.80999755859375,0.0006518908311881593,-0.04580417466464123,0.0001320388473564278,-0.9989502165710651
419.3125,-76.6364974975586,78.7469482421875,67.80000305175781,0.0006275335955561706,-0.045818031689565886,8.914240642540632e-05,-0.9989496014450938
419.3125,-76.6364974975586,78.7469482421875,67.80000305175781,0.0006275335955561706,-0.045818031689565886,8.914240642540632e-05,-0.9989496014450938
419.5625,-76.6364974975586,78.7469482421875,67.77999877929688,0.000596431881026091,-0.04545366201160825,5.976593431884305e-05,-0.9989662683528302
419.5625,-76.6364974975586,78.7469482421875,67.77999877929688,0.000596431881026091,-0.04545366201160825,5.976593431884305e-05,-0.9989662683528302
419.815,-76.6364974975586,78.7469482421875,67.7699966430664,0.0005842645330405543,-0.04552964104679651,5.271259073769349e-05,-0.998962815945863
419.815,-76.6364974975586,78.7469482421875,67.7699966430664,0.0005842645330405543,-0.04552964104679651,5.271259073769349e-05,-0.998962815945863
420.065,-76.6364974975586,78.7469482421875,67.76000213623047,0.0005650186179617627,-0.04520288199497331,8.875383861783294e-06,-0.9989776674853834
