timestamp,tvx,tvy,tvz,rvx,rvy,rvz
2110.0625,-80.0,75.0,25.0,0.0,0.0,0.0
2110.1625,-80.0,75.0,25.0,0.0,0.0,0.0
2110.2625,-80.0,75.0,25.0,0.0,0.0,0.0
2110.3625,-80.0,75.0,25.0,0.0,0.0,0.0
2110.4625,-80.0,75.0,25.0,0.0,0.0,0.0
2110.5625,-80.0,75.0,25.0,0.0,0.0,0.0
2110.6625,-80.0,75.0,25.0,0.0,0.0,0.0
2110.7625,-80.0,75.0,25.0,0.0,0.0,0.0
2110.8625,-80.0,75.0,25.0,0.0,0.0,0.0
2110.9625,-80.0,75.0,25.0,0.0,0.0,0.0
2111.0625,-80.0,75.0,25.0,0.0,0.0,0.0
2111.1625,-80.0,75.0,25.0,0.0,0.0,0.0
2111.2625,-80.0,75.0,25.0,0.0,0.0,0.0
2111.3625,-80.0,75.0,25.0,0.0,0.0,0.0
2111.4625,-80.0,75.0,25.0,0.0,0.0,0.0
2111.5625,-80.0,75.0,25.0,0.0,0.0,0.0
2111.6625,-80.0,75.0,25.0,0.0,0.0,0.0
2111.7625,-80.0,75.0,25.0,0.0,0.0,0.0
2111.8625,-80.0,75.0,25.0,0.0,0.0,0.0
2111.9625,-80.0,75.0,25.0,0.0,0.0,0.0
2112.0625,-80.0,75.0,25.0,0.0,0.0,0.0
2112.1625,-80.0,75.0,25.0,0.0,0.0,0.0
2112.2625,-80.0,75.0,25.0,0.0,0.0,0.0
2112.3625,-80.0,75.0,25.0,0.0,0.0,0.0
2112.4625,-80.0,75.0,25.0,0.0,0.0,0.0
2112.5625,-80.0,75.0,25.0,0.0,0.0,0.0
2112.6625,-80.0,75.0,25.0,0.0,0.0,0.0
2112.7625,-80.0,75.0,25.0,0.0,0.0,0.0
2112.8625,-80.0,75.0,25.0,0.0,0.0,0.0
2112.9625,-80.0,75.0,25.0,0.0,0.0,0.0
2113.0625,-80.0,75.0,25.0,0.0,0.0,0.0
2113.1625,-80.0,75.0,25.0,0.0,0.0,0.0
2113.2625,-80.0,75.0,25.0,0.0,0.0,0.0
2113.3625,-80.0,75.0,25.0,0.0,0.0,0.0
2113.4625,-80.0,75.0,25.0,0.0,0.0,0.0
2113.5625,-80.0,75.0,25.0,0.0,0.0,0.0
2113.6625,-80.0,75.0,25.0,0.0,0.0,0.0
2113.7625,-80.0,75.0,25.0,0.0,0.0,0.0
2113.8625,-80.0,75.0,25.0,0.0,0.0,0.0
2113.9625,-80.0,75.0,25.0,0.0,0.0,0.0
