timestamp,tx,ty,tz,rx,ry,rz,rw
10830.0825,-82.7914047241211,72.76912689208984,76.06999969482422,0.0013847139013700692,-0.0394274401492616,-0.0005494962851326688,-0.9992213256253696
10830.0825,-82.7914047241211,72.76912689208984,76.06999969482422,0.0013847139013700692,-0.0394274401492616,-0.0005494962851326688,-0.9992213256253696
10830.33,-82.75508880615234,72.76912689208984,76.0,0.001079384570256523,-0.03672434786219178,-0.0004280257186066913,-0.999324759023327
10830.3325,-82.75508880615234,72.76912689208984,76.0,0.001079384570256523,-0.03672434786219178,-0.0004280257186066913,-0.999324759023327
10830.5825,-82.75508880615234,72.76912689208984,75.93000030517578,0.0014319549679081534,-0.03688511664260473,-0.0003271700160929805,-0.9993184330507527
10830.585,-82.75508880615234,72.76912689208984,75.93000030517578,0.0014319549679081534,-0.03688511664260473,-0.0003271700160929805,-0.9993184330507527
10830.83,-82.74601745605469,72.76912689208984,75.87999725341797,0.0018282759197468222,-0.037740947736278105,-0.00024212038336395489,-0.9992858548227571
10830.83,-82.74601745605469,72.76912689208984,75.87999725341797,0.0018282759197468222,-0.037740947736278105,-0.00024212038336395489,-0.9992858548227571
10831.08,-82.74601745605469,72.78025817871094,75.83000183105469,0.002369418291650658,-0.038619496189544175,0.0008446648329863576,-0.9992508228229511
10831.08,-82.74601745605469,72.78025817871094,75.83000183105469,0.002369418291650658,-0.038619496189544175,0.0008446648329863576,-0.9992508228229511
10831.3325,-82.75508880615234,72.78025817871094,75.77999877929688,0.0021406556058282096,-0.04011682086098914,0.00026973973541248114,-0.9991926668656349
10831.3325,-82.75508880615234,72.78025817871094,75.77999877929688,0.0021406556058282096,-0.04011682086098914,0.00026973973541248114,-0.9991926668656349
10831.5825,-82.75508880615234,72.78025817871094,75.73999786376953,0.0020315282281608256,-0.04055886255211434,-9.434866716809739e-05,-0.9991750810843243
10831.5825,-82.75508880615234,72.78025817871094,75.73999786376953,0.0020315282281608256,-0.04055886255211434,-9.434866716809739e-05,-0.9991750810843243
10831.83,-82.76416778564453,72.78025817871094,75.70999908447266,0.0019604543696752326,-0.04112897958025338,9.482070217637373e-05,-0.9991519177114089
10831.83,-82.76416778564453,72.78025817871094,75.70999908447266,0.0019604543696752326,-0.04112897958025338,9.482070217637373e-05,-0.9991519177114089
10832.0825,-82.7914047241211,72.78025817871094,75.68000030517578,0.0018161971178112775,-0.043150498055962855,3.882306750771028e-05,-0.9990669319111312
10832.0825,-82.7914047241211,72.78025817871094,75.68000030517578,0.0018161971178112775,-0.043150498055962855,3.882306750771028e-05,-0.9990669319111312
10832.33,-82.80048370361328,72.78025817871094,75.66000366210938,0.0017472690739747082,-0.04499653699267796,2.197615602497174e-06,-0.998985614863708
10832.33,-82.80048370361328,72.78025817871094,75.66000366210938,0.0017472690739747082,-0.04499653699267796,2.197615602497174e-06,-0.998985614863708
10832.58,-82.80956268310547,72.79138946533203,75.63999938964844,0.002064183631795999,-0.044600151681043546,0.0011612459324217617,-0.9990021106703662
10832.58,-82.80956268310547,72.79138946533203,75.63999938964844,0.002064183631795999,-0.044600151681043546,0.0011612459324217617,-0.9990021106703662
10832.8325,-82.8367919921875,72.79138946533203,75.62000274658203,0.0016453177647435784,-0.045886553398258555,0.00040094252383156845,-0.9989452219174856
10832.8325,-82.8367919921875,72.79138946533203,75.62000274658203,0.0016453177647435784,-0.045886553398258555,0.00040094252383156845,-0.9989452219174856
10833.08,-82.8367919921875,72.79138946533203,75.5999984741211,0.0016275153660625346,-0.046551136036088125,5.9984953789590196e-05,-0.9989145805970039
10833.08,-82.8367919921875,72.79138946533203,75.5999984741211,0.0016275153660625346,-0.046551136036088125,5.9984953789590196e-05,-0.9989145805970039
10833.33,-82.8367919921875,72.79138946533203,75.58999633789062,0.0017375700633947527,-0.04567168177919127,0.0003004590370923655,-0.99895494796217
10833.33,-82.8367919921875,72.79138946533203,75.58999633789062,0.0017375700633947527,-0.04567168177919127,0.0003004590370923655,-0.99895494796217
10833.5825,-82.8367919921875,72.79138946533203,75.58000183105469,0.001603921931730698,-0.04564810398097133,0.0001645734243272434,-0.9989562808016011
10833.5825,-82.8367919921875,72.79138946533203,75.58000183105469,0.001603921931730698,-0.04564810398097133,0.0001645734243272434,-0.9989562808016011
10833.83,-82.8367919921875,72.79138946533203,75.56999969482422,0.0015612684528915593,-0.04540692112263742,7.358329752771852e-05,-0.9989673510883521
10833.83,-82.8367919921875,72.79138946533203,75.56999969482422,0.0015612684528915593,-0.04540692112263742,7.358329752771852e-05,-0.9989673510883521
10834.08,-82.8367919921875,72.79138946533203,75.55999755859375,0.0015172144379375057,-0.04505926083425149,5.12451489504567e-05,-0.9989831622441665
