timestamp,tvx,tvy,tvz,rvx,rvy,rvz
156.6075,-45.0,35.0,0.0,0.0,0.0,0.0
156.7075,-45.0,35.0,0.0,0.0,0.0,0.0
156.8075,-45.0,35.0,0.0,0.0,0.0,0.0
156.9075,-45.0,35.0,0.0,0.0,0.0,0.0
157.01,-45.0,35.0,0.0,0.0,0.0,0.0
157.1075,-45.0,35.0,0.0,0.0,0.0,0.0
157.2075,-45.0,35.0,0.0,0.0,0.0,0.0
157.31,-45.0,35.0,0.0,0.0,0.0,0.0
157.41,-45.0,35.0,0.0,0.0,0.0,0.0
157.5075,-45.0,35.0,0.0,0.0,0.0,0.0
157.6075,-45.0,35.0,0.0,0.0,0.0,0.0
157.7075,-45.0,35.0,0.0,0.0,0.0,0.0
157.8075,-45.0,35.0,0.0,0.0,0.0,0.0
157.91,-45.0,35.0,0.0,0.0,0.0,0.0
158.0075,-45.0,35.0,0.0,0.0,0.0,0.0
158.105,-45.0,35.0,0.0,0.0,0.0,0.0
158.2075,-45.0,35.0,0.0,0.0,0.0,0.0
158.31,-45.0,35.0,0.0,0.0,0.0,0.0
158.4075,-45.0,35.0,0.0,0.0,0.0,0.0
158.5075,-45.0,35.0,0.0,0.0,0.0,0.0
158.6075,-45.0,35.0,0.0,0.0,0.0,0.0
158.7075,-45.0,35.0,0.0,0.0,0.0,0.0
158.81,-45.0,35.0,0.0,0.0,0.0,0.0
158.9075,-45.0,35.0,0.0,0.0,0.0,0.0
159.005,-45.0,35.0,0.0,0.0,0.0,0.0
159.1075,-45.0,35.0,0.0,0.0,0.0,0.0
159.2075,-45.0,35.0,0.0,0.0,0.0,0.0
159.305,-45.0,35.0,0.0,0.0,0.0,0.0
159.4075,-45.0,35.0,0.0,0.0,0.0,0.0
159.5075,-45.0,35.0,0.0,0.0,0.0,0.0
159.6075,-45.0,35.0,0.0,0.0,0.0,0.0
159.7125,-45.0,35.0,0.0,0.0,0.0,0.0
159.805,-45.0,35.0,0.0,0.0,0.0,0.0
159.91,-45.0,35.0,0.0,0.0,0.0,0.0
160.0075,-45.0,35.0,0.0,0.0,0.0,0.0
160.1075,-45.0,35.0,0.0,0.0,0.0,0.0
160.2075,-45.0,35.0,0.0,0.0,0.0,0.0
160.3075,-45.0,35.0,0.0,0.0,0.0,0.0
160.4075,-45.0,35.0,0.0,0.0,0.0,0.0
160.5075,-45.0,35.0,0.0,0.0,0.0,0.0
160.6075,-45.0,35.0,0.0,0.0,0.0,0.0
160.7075,-45.0,35.0,0.0,0.0,0.0,0.0
160.8075,-45.0,35.0,0.0,0.0,0.0,0.0
160.91,-45.0,35.0,0.0,0.0,0.0,0.0
161.0125,-45.0,35.0,0.0,0.0,0.0,0.0
161.1075,-45.0,35.0,0.0,0.0,0.0,0.0
161.2075,-45.0,35.0,0.0,0.0,0.0,0.0
161.3075,-45.0,35.0,0.0,0.0,0.0,0.0
161.4075,-45.0,35.0,0.0,0.0,0.0,0.0
