timestamp,tvx,tvy,tvz,rvx,rvy,rvz
1239.01,-80.0,75.0,25.0,0.0,0.0,0.0
1239.11,-80.0,75.0,25.0,0.0,0.0,0.0
1239.21,-80.0,75.0,25.0,0.0,0.0,0.0
1239.31,-80.0,75.0,25.0,0.0,0.0,0.0
1239.41,-80.0,75.0,25.0,0.0,0.0,0.0
1239.51,-80.0,75.0,25.0,0.0,0.0,0.0
1239.61,-80.0,75.0,25.0,0.0,0.0,0.0
1239.71,-80.0,75.0,25.0,0.0,0.0,0.0
1239.81,-80.0,75.0,25.0,0.0,0.0,0.0
1239.91,-80.0,75.0,25.0,0.0,0.0,0.0
1240.01,-80.0,75.0,25.0,0.0,0.0,0.0
1240.11,-80.0,75.0,25.0,0.0,0.0,0.0
1240.21,-80.0,75.0,25.0,0.0,0.0,0.0
1240.31,-80.0,75.0,25.0,0.0,0.0,0.0
1240.41,-80.0,75.0,25.0,0.0,0.0,0.0
1240.51,-80.0,75.0,25.0,0.0,0.0,0.0
1240.61,-80.0,75.0,25.0,0.0,0.0,0.0
1240.71,-80.0,75.0,25.0,0.0,0.0,0.0
1240.81,-80.0,75.0,25.0,0.0,0.0,0.0
1240.91,-80.0,75.0,25.0,0.0,0.0,0.0
1241.01,-80.0,75.0,25.0,0.0,0.0,0.0
1241.11,-80.0,75.0,25.0,0.0,0.0,0.0
1241.21,-80.0,75.0,25.0,0.0,0.0,0.0
1241.31,-80.0,75.0,25.0,0.0,0.0,0.0
1241.41,-80.0,75.0,25.0,0.0,0.0,0.0
1241.51,-80.0,75.0,25.0,0.0,0.0,0.0
1241.61,-80.0,75.0,25.0,0.0,0.0,0.0
1241.71,-80.0,75.0,25.0,0.0,0.0,0.0
1241.81,-80.0,75.0,25.0,0.0,0.0,0.0
1241.91,-80.0,75.0,25.0,0.0,0.0,0.0
1242.01,-80.0,75.0,25.0,0.0,0.0,0.0
1242.11,-80.0,75.0,25.0,0.0,0.0,0.0
1242.21,-80.0,75.0,25.0,0.0,0.0,0.0
1242.31,-80.0,75.0,25.0,0.0,0.0,0.0
1242.41,-80.0,75.0,25.0,0.0,0.0,0.0
1242.51,-80.0,75.0,25.0,0.0,0.0,0.0
1242.61,-80.0,75.0,25.0,0.0,0.0,0.0
1242.71,-80.0,75.0,25.0,0.0,0.0,0.0
1242.81,-80.0,75.0,25.0,0.0,0.0,0.0
1242.91,-80.0,75.0,25.0,0.0,0.0,0.0
1243.01,-80.0,75.0,25.0,0.0,0.0,0.0
1243.11,-80.0,75.0,25.0,0.0,0.0,0.0
1243.21,-80.0,75.0,25.0,0.0,0.0,0.0
1243.3075,-80.0,75.0,25.0,0.0,0.0,0.0
1243.41,-80.0,75.0,25.0,0.0,0.0,0.0
1243.51,-80.0,75.0,25.0,0.0,0.0,0.0
1243.61,-80.0,75.0,25.0,0.0,0.0,0.0
1243.71,-80.0,75.0,25.0,0.0,0.0,0.0
1243.81,-80.0,75.0,25.0,0.0,0.0,0.0
1243.91,-80.0,75.0,25.0,0.0,0.0,0.0
1244.01,-80.0,75.0,25.0,0.0,0.0,0.0
1244.11,-80.0,75.0,25.0,0.0,0.0,0.0
1244.21,-80.0,75.0,25.0,0.0,0.0,0.0
1244.31,-80.0,75.0,25.0,0.0,0.0,0.0
1244.41,-80.0,75.0,25.0,0.0,0.0,0.0
1244.51,-80.0,75.0,25.0,0.0,0.0,0.0
1244.61,-80.0,75.0,25.0,0.0,0.0,0.0
1244.705,-80.0,75.0,25.0,0.0,0.0,0.0
1244.81,-80.0,75.0,25.0,0.0,0.0,0.0
1244.91,-80.0,75.0,25.0,0.0,0.0,0.0
1245.01,-80.0,75.0,25.0,0.0,0.0,0.0
1245.11,-80.0,75.0,25.0,0.0,0.0,0.0
1245.21,-80.0,75.0,25.0,0.0,0.0,0.0
1245.31,-80.0,75.0,25.0,0.0,0.0,0.0
1245.41,-80.0,75.0,25.0,0.0,0.0,0.0
1245.51,-80.0,75.0,25.0,0.0,0.0,0.0
1245.6075,-80.0,75.0,25.0,0.0,0.0,0.0
1245.71,-80.0,75.0,25.0,0.0,0.0,0.0
1245.81,-80.0,75.0,25.0,0.0,0.0,0.0
1245.91,-80.0,75.0,25.0,0.0,0.0,0.0
1246.01,-80.0,75.0,25.0,0.0,0.0,0.0
1246.11,-80.0,75.0,25.0,0.0,0.0,0.0
1246.21,-80.0,75.0,25.0,0.0,0.0,0.0
1246.31,-80.0,75.0,25.0,0.0,0.0,0.0
1246.4075,-80.0,75.0,25.0,0.0,0.0,0.0
1246.51,-80.0,75.0,25.0,0.0,0.0,0.0
1246.61,-80.0,75.0,25.0,0.0,0.0,0.0
1246.71,-80.0,75.0,25.0,0.0,0.0,0.0
1246.81,-80.0,75.0,25.0,0.0,0.0,0.0
1246.91,-80.0,75.0,25.0,0.0,0.0,0.0
1247.01,-80.0,75.0,25.0,0.0,0.0,0.0
1247.1075,-80.0,75.0,25.0,0.0,0.0,0.0
1247.21,-80.0,75.0,25.0,0.0,0.0,0.0
1247.31,-80.0,75.0,25.0,0.0,0.0,0.0
1247.41,-80.0,75.0,25.0,0.0,0.0,0.0
1247.51,-80.0,75.0,25.0,0.0,0.0,0.0
1247.6075,-80.0,75.0,25.0,0.0,0.0,0.0
1247.71,-80.0,75.0,25.0,0.0,0.0,0.0
1247.81,-80.0,75.0,25.0,0.0,0.0,0.0
1247.91,-80.0,75.0,25.0,0.0,0.0,0.0
1248.0075,-80.0,75.0,25.0,0.0,0.0,0.0
1248.11,-80.0,75.0,25.0,0.0,0.0,0.0
1248.21,-80.0,75.0,25.0,0.0,0.0,0.0
1248.31,-80.0,75.0,25.0,0.0,0.0,0.0
1248.41,-80.0,75.0,25.0,0.0,0.0,0.0
1248.51,-80.0,75.0,25.0,0.0,0.0,0.0
1248.61,-80.0,75.0,25.0,0.0,0.0,0.0
1248.71,-80.0,75.0,25.0,0.0,0.0,0.0
1248.81,-80.0,75.0,25.0,0.0,0.0,0.0
1248.91,-80.0,75.0,25.0,0.0,0.0,0.0
1249.0075,-80.0,75.0,25.0,0.0,0.0,0.0
1249.11,-80.0,75.0,25.0,0.0,0.0,0.0
1249.2075,-80.0,75.0,25.0,0.0,0.0,0.0
1249.31,-80.0,75.0,25.0,0.0,0.0,0.0
1249.41,-80.0,75.0,25.0,0.0,0.0,0.0
1249.5075,-80.0,75.0,25.0,0.0,0.0,0.0
1249.61,-80.0,75.0,25.0,0.0,0.0,0.0
1249.71,-80.0,75.0,25.0,0.0,0.0,0.0
1249.81,-80.0,75.0,25.0,0.0,0.0,0.0
1249.91,-80.0,75.0,25.0,0.0,0.0,0.0
1250.01,-80.0,75.0,25.0,0.0,0.0,0.0
1250.11,-80.0,75.0,25.0,0.0,0.0,0.0
1250.21,-80.0,75.0,25.0,0.0,0.0,0.0
1250.31,-80.0,75.0,25.0,0.0,0.0,0.0
1250.41,-80.0,75.0,25.0,0.0,0.0,0.0
1250.51,-80.0,75.0,25.0,0.0,0.0,0.0
1250.61,-80.0,75.0,25.0,0.0,0.0,0.0
1250.71,-80.0,75.0,25.0,0.0,0.0,0.0
1250.81,-80.0,75.0,25.0,0.0,0.0,0.0
1250.91,-80.0,75.0,25.0,0.0,0.0,0.0
1251.01,-80.0,75.0,25.0,0.0,0.0,0.0
1251.11,-80.0,75.0,25.0,0.0,0.0,0.0
1251.2075,-80.0,75.0,25.0,0.0,0.0,0.0
1251.31,-80.0,75.0,25.0,0.0,0.0,0.0
1251.41,-80.0,75.0,25.0,0.0,0.0,0.0
1251.51,-80.0,75.0,25.0,0.0,0.0,0.0
1251.61,-80.0,75.0,25.0,0.0,0.0,0.0
1251.7125,-80.0,75.0,25.0,0.0,0.0,0.0
1251.81,-80.0,75.0,25.0,0.0,0.0,0.0
1251.91,-80.0,75.0,25.0,0.0,0.0,0.0
1252.01,-80.0,75.0,25.0,0.0,0.0,0.0
1252.11,-80.0,75.0,25.0,0.0,0.0,0.0
1252.21,-80.0,75.0,25.0,0.0,0.0,0.0
1252.31,-80.0,75.0,25.0,0.0,0.0,0.0
1252.41,-80.0,75.0,25.0,0.0,0.0,0.0
1252.51,-80.0,75.0,25.0,0.0,0.0,0.0
1252.605,-80.0,75.0,25.0,0.0,0.0,0.0
1252.7075,-80.0,75.0,25.0,0.0,0.0,0.0
1252.81,-80.0,75.0,25.0,0.0,0.0,0.0
1252.9125,-80.0,75.0,25.0,0.0,0.0,0.0
1253.01,-80.0,75.0,25.0,0.0,0.0,0.0
1253.1075,-80.0,75.0,25.0,0.0,0.0,0.0
1253.21,-80.0,75.0,25.0,0.0,0.0,0.0
1253.3125,-80.0,75.0,25.0,0.0,0.0,0.0
1253.4125,-80.0,75.0,25.0,0.0,0.0,0.0
1253.51,-80.0,75.0,25.0,0.0,0.0,0.0
1253.61,-80.0,75.0,25.0,0.0,0.0,0.0
1253.71,-80.0,75.0,25.0,0.0,0.0,0.0
1253.81,-80.0,75.0,25.0,0.0,0.0,0.0
1253.9075,-80.0,75.0,25.0,0.0,0.0,0.0
1254.0075,-80.0,75.0,25.0,0.0,0.0,0.0
1254.11,-80.0,75.0,25.0,0.0,0.0,0.0
1254.21,-80.0,75.0,25.0,0.0,0.0,0.0
1254.31,-80.0,75.0,25.0,0.0,0.0,0.0
