timestamp,tvx,tvy,tvz,rvx,rvy,rvz
1616.0075,-80.0,75.0,25.0,0.0,0.0,0.0
1616.1075,-80.0,75.0,25.0,0.0,0.0,0.0
1616.2075,-80.0,75.0,25.0,0.0,0.0,0.0
1616.3075,-80.0,75.0,25.0,0.0,0.0,0.0
1616.4075,-80.0,75.0,25.0,0.0,0.0,0.0
1616.5075,-80.0,75.0,25.0,0.0,0.0,0.0
1616.6075,-80.0,75.0,25.0,0.0,0.0,0.0
1616.7075,-80.0,75.0,25.0,0.0,0.0,0.0
1616.8075,-80.0,75.0,25.0,0.0,0.0,0.0
1616.9075,-80.0,75.0,25.0,0.0,0.0,0.0
1617.0075,-80.0,75.0,25.0,0.0,0.0,0.0
1617.1075,-80.0,75.0,25.0,0.0,0.0,0.0
1617.2075,-80.0,75.0,25.0,0.0,0.0,0.0
1617.3075,-80.0,75.0,25.0,0.0,0.0,0.0
1617.4075,-80.0,75.0,25.0,0.0,0.0,0.0
1617.5075,-80.0,75.0,25.0,0.0,0.0,0.0
1617.6075,-80.0,75.0,25.0,0.0,0.0,0.0
1617.7075,-80.0,75.0,25.0,0.0,0.0,0.0
1617.8075,-80.0,75.0,25.0,0.0,0.0,0.0
1617.9075,-80.0,75.0,25.0,0.0,0.0,0.0
1618.0075,-80.0,75.0,25.0,0.0,0.0,0.0
1618.1075,-80.0,75.0,25.0,0.0,0.0,0.0
1618.2075,-80.0,75.0,25.0,0.0,0.0,0.0
1618.3075,-80.0,75.0,25.0,0.0,0.0,0.0
1618.4075,-80.0,75.0,25.0,0.0,0.0,0.0
1618.5075,-80.0,75.0,25.0,0.0,0.0,0.0
1618.61,-80.0,75.0,25.0,0.0,0.0,0.0
1618.7075,-80.0,75.0,25.0,0.0,0.0,0.0
1618.8075,-80.0,75.0,25.0,0.0,0.0,0.0
1618.9075,-80.0,75.0,25.0,0.0,0.0,0.0
1619.0075,-80.0,75.0,25.0,0.0,0.0,0.0
