timestamp,tx,ty,tz,rx,ry,rz,rw
27282.52,-72.97809600830078,70.05294799804688,77.08999633789062,0.0045539560393507116,-0.05009245891364537,-0.0006423573796311365,-0.9987339958274041
27282.52,-72.97809600830078,70.05294799804688,77.08999633789062,0.0045539560393507116,-0.05009245891364537,-0.0006423573796311365,-0.9987339958274041
27282.7675,-72.97809600830078,70.05294799804688,76.9800033569336,0.0030256688317374905,-0.04676987672260138,0.0005820817720794181,-0.9989009386021637
27282.77,-72.97809600830078,70.05294799804688,76.9800033569336,0.0030256688317374905,-0.04676987672260138,0.0005820817720794181,-0.9989009386021637
27283.0175,-72.9690170288086,70.05294799804688,76.88999938964844,0.0010172978780882387,-0.043288092428553096,-0.00011002742356346201,-0.9990621072049978
27283.02,-72.9690170288086,70.05294799804688,76.88999938964844,0.0010172978780882387,-0.043288092428553096,-0.00011002742356346201,-0.9990621072049978
27283.27,-72.94178009033203,70.05294799804688,76.80999755859375,-3.152417931919922e-06,-0.03854397987290033,-0.00020911020503643548,-0.9992568828277051
27283.27,-72.94178009033203,70.05294799804688,76.80999755859375,-3.152417931919922e-06,-0.03854397987290033,-0.00020911020503643548,-0.9992568828277051
27283.5175,-72.93270874023438,70.05294799804688,76.73999786376953,-3.879839896004056e-05,-0.038069192696165516,9.32239915566306e-05,-0.9992751004460353
27283.5175,-72.93270874023438,70.05294799804688,76.73999786376953,-3.879839896004056e-05,-0.038069192696165516,9.32239915566306e-05,-0.9992751004460353
27283.7675,-72.93270874023438,70.05294799804688,76.68000030517578,0.0004541304217680041,-0.03820048242783682,0.0001098335064823376,-0.9992699859619729
27283.7675,-72.93270874023438,70.05294799804688,76.68000030517578,0.0004541304217680041,-0.03820048242783682,0.0001098335064823376,-0.9992699859619729
27284.02,-72.94178009033203,70.05294799804688,76.62999725341797,0.0009729114343970922,-0.039736054105755564,7.901391954162839e-05,-0.9992097343422178
27284.02,-72.94178009033203,70.05294799804688,76.62999725341797,0.0009729114343970922,-0.039736054105755564,7.901391954162839e-05,-0.9992097343422178
27284.2675,-72.94178009033203,70.05294799804688,76.58000183105469,0.001294560994468283,-0.040933983360028445,9.210570026500995e-05,-0.9991610103655229
27284.2675,-72.94178009033203,70.05294799804688,76.58000183105469,0.001294560994468283,-0.040933983360028445,9.210570026500995e-05,-0.9991610103655229
27284.5175,-72.95085906982422,70.05294799804688,76.54000091552734,0.0013811996303435521,-0.041355674344981906,4.1698797881356674e-05,-0.999143532605933
27284.5175,-72.95085906982422,70.05294799804688,76.54000091552734,0.0013811996303435521,-0.041355674344981906,4.1698797881356674e-05,-0.999143532605933
27284.77,-72.97809600830078,70.05294799804688,76.5,0.0012731350476340416,-0.043842895987484254,2.2867312056423894e-05,-0.9990376264564149
