timestamp,tvx,tvy,tvz,rvx,rvy,rvz
1733270228.1367934,-1.421347604871974e-07,-1.2698753213171012e-07,-0.001338019120969195,0.0,0.0,0.0
1733270228.140527,-1.1036568952962656e-06,-2.702777950147711e-07,-0.0026640409252640064,0.0,0.0,0.0
1733270228.145086,-3.651695698209318e-06,-1.2695973740684146e-07,-0.0039709923273363945,0.0,0.0,0.0
1733270228.150571,-8.498479098104592e-06,5.417072578689027e-07,-0.005252908737601111,0.0,0.0,0.0
1733270228.1541805,-1.6303926173339048e-05,1.919063769974584e-06,-0.006504807749833185,0.0,0.0,0.0
1733270228.159255,-2.7678202433369087e-05,4.140800567640659e-06,-0.007722576186191305,0.0,0.0,0.0
1733270228.163886,-4.318422092278765e-05,7.3018029453424835e-06,-0.008902869062496363,0.0,0.0,0.0
1733270228.1698403,-6.33400763588112e-05,1.1462189897685938e-05,-0.010043019202263592,0.0,0.0,0.0
1733270228.1768503,-8.862141655315897e-05,1.665264220277395e-05,-0.011141348431948014,0.0,0.0,0.0
1733270228.181436,-0.00011946375865602985,2.2879070063121157e-05,-0.012196701684101766,0.0,0.0,0.0
1733270228.185838,-0.00015626464309674207,3.0126733322455984e-05,-0.0132079910484976,0.0,0.0,0.0
1733270228.1896636,-0.00019938571672277586,3.8363869101384405e-05,-0.014174530701360143,0.0,0.0,0.0
1733270228.1952693,-0.0002491547381284962,4.754485955206292e-05,-0.015095985145130877,0.0,0.0,0.0
1733270228.2009614,-0.0003058674924784416,5.7613001902447227e-05,-0.015972322960936706,0.0,0.0,0.0
1733270228.2076814,-0.0003697896167717613,6.85029243805013e-05,-0.01680377551012642,0.0,0.0,0.0
1733270228.2125475,-0.00044115833732801636,8.014268713044646e-05,-0.017590800081189763,0.0,0.0,0.0
1733270228.2187557,-0.0005201841217936183,9.245560317355435e-05,-0.01833404703097117,0.0,0.0,0.0
1733270228.2232316,-0.0006070522479704385,0.00010536181076940646,-0.01903433051382643,0.0,0.0,0.0
1733270228.227007,-0.0007019242916758388,0.0001187796247351969,-0.019692602431437948,0.0,0.0,0.0
