timestamp,tx,ty,tz,rx,ry,rz,rw
1733270228.1395874,-80.00000000224482,74.9999999986989,74.99998664003994,0.9999999942980379,7.676608501794491e-08,1.5774073352738002e-05,6.172899729201396e-07
1733270228.1432948,-80.00000001233077,74.99999999753179,74.99997004339457,0.9999999809455729,1.7050983499975187e-07,3.469926096945591e-05,1.3357299511470929e-06
1733270228.1493242,-80.00000003927309,74.99999999830435,74.9999469723713,0.9999999552348215,2.989446990382329e-07,6.031240616895436e-05,2.28327319653417e-06
1733270228.1529524,-80.000000095299,75.00000000411745,74.99991756497018,0.9999999133532131,4.602103593486004e-07,9.2141699531187e-05,3.429783987634948e-06
1733270228.1580474,-80.00000019562628,75.00000001886548,74.9998819818822,0.9999998516704774,6.523269945242282e-07,0.00012973889583249936,4.74730842476562e-06
1733270228.163042,-80.00000035825794,75.00000004701565,74.9998404023986,0.9999997667494527,8.732235439592853e-07,0.0001726781693062094,6.2099461798174465e-06
1733270228.1678755,-80.0000006037873,75.00000009341952,74.99979302079805,0.9999996553538479,1.1207626771890912e-06,0.00022055503438978542,7.793729916294519e-06
1733270228.173862,-80.00000095521251,75.00000016315293,74.99974004250727,0.9999995144533721,1.3927627153019014e-06,0.0002729853098265537,9.476511245391006e-06
1733270228.1800694,-80.00000143775893,75.00000026138088,74.99968167934314,0.9999993412266321,1.6870167480641982e-06,0.00032960411061698166,1.1237852503194545e-05
1733270228.184514,-80.00000207871125,75.0000003932442,74.9996181490181,0.999999133062032,2.00130988894108e-06,0.0003900649946226995,1.3058928035472282e-05
1733270228.188572,-80.00000290725349,75.00000056376585,74.999549673641,0.9999988875569841,2.333434183465595e-06,0.0004540391181058625,1.492242975695897e-05
1733270228.1937766,-80.00000395431566,75.00000077777393,74.99947647783675,0.9999986025156951,2.6812014966323158e-06,0.0005212144180928513,1.681247741246291e-05
1733270228.1994555,-80.00000525242756,75.00000103983962,74.99939878711102,0.9999982759457515,3.0424546704271636e-06,0.0005912948369751809,1.8714533836792467e-05
1733270228.204441,-80.00000683557913,75.00000135422799,74.99931682643368,0.999997906053701,3.415077130182117e-06,0.0006639995865608917,2.0615324890058526e-05
1733270228.211539,-80.00000873908711,75.00000172486024,74.99923081901768,0.9999974912398016,3.797001101216234e-06,0.0007390624490248213,2.2502763771913037e-05
1733270228.2171767,-80.0000109994677,75.00000215528553,74.9991409852721,0.9999970300920946,4.186214581870393e-06,0.0008162311124177758,2.436587944229576e-05
1733270228.221517,-80.00001365431511,75.00000264866132,74.99904754191068,0.9999965213799333,4.580767203505034e-06,0.0008952665385858308,2.6194748897556684e-05
1733270228.22554,-80.00001674218564,75.00000320774116,74.9989507011986,0.9999959640470878,4.9787750919661944e-06,0.0009759423615246048,2.798043306983473e-05
1733270228.2295952,-80.00002030248712,75.00000383486844,74.99885067032231,0.9999953572045287,5.378424832308627e-06,0.001058044314350484,2.971491613636089e-05
1733270228.2335505,-80.0000243753737,75.00000453197573,74.99874765086885,0.9999947001229811,5.777976636348236e-06,0.0011413696832098675,3.139104804400625e-05
1733270228.238913,-80.00002900164552,75.00000530058846,74.99864183840177,0.9999939922253279,6.175766819059358e-06,0.0012257267865694809,3.3002490070755515e-05
1733270228.2448566,-80.0000342226534,75.00000614183224,74.99853342212293,0.9999932330789313,6.570209669070806e-06,0.001310934478447916,3.454366325616242e-05
1733270228.248193,-80.00004008020817,75.00000705644362,74.99842258461011,0.9999924223879317,6.959798737288686e-06,0.0013968216742723972,3.600969953487235e-05
1733270228.2533412,-80.00004661649442,75.000008044783,74.99830950162199,0.9999915599855765,7.343107511402098e-06,0.0014832268981589316,3.7396395408802196e-05
1733270228.258531,-80.0000538739887,75.00000910684989,74.99819434196247,0.9999906458266211,7.718789578210844e-06,0.0015699978504665909,3.870016803076254e-05
1733270228.2634313,-80.0000618953819,75.0000102422996,74.99807726739643,0.9999896799798408,8.085578488033709e-06,0.0016569909945174926,3.991801360011106e-05
1733270228.2686226,-80.00007072350598,75.0000114504613,74.99795843260958,0.999988662620685,8.442287446685469e-06,0.0017440711614680193,4.104746796310125e-05
1733270228.277926,-80.00008040126465,75.00001273035683,74.99783798520767,0.9999875940240994,8.787808749871462e-06,0.001831111172440245,4.2086569283206076e-05
1733270228.2822297,-80.00009097156801,75.00001408072028,74.9977160657498,0.9999864745575388,9.121112923243738e-06,0.001917991477073193,4.303382266715259e-05
1733270228.286996,-80.00010247727081,75.0000155000179,74.99759280781129,0.9999853046741866,9.441247614478134e-06,0.0020045998076791303,4.388816664594648e-05
1733270228.2899935,-80.00011496111438,75.00001698646822,74.99746833807193,0.9999840849063979,9.747336266051191e-06,0.0020908308482434673,4.464894140949123e-05
1733270228.2935662,-80.00012846567172,75.00001853806215,74.99734277642582,0.9999828158593742,1.0038576601555962e-05,0.0021765859175574666,4.531585870995495e-05
1733270228.298524,-80.00014303329624,75.00002015258285,74.9972162361094,0.9999814982050795,1.0314239009429874e-05,0.0022617726658141495,4.5888973369355635e-05
