timestamp,tvx,tvy,tvz,rvx,rvy,rvz
367.425,-45.0,35.0,0.0,0.0,0.0,0.0
367.5225,-45.0,35.0,0.0,0.0,0.0,0.0
367.625,-45.0,35.0,0.0,0.0,0.0,0.0
367.72,-45.0,35.0,0.0,0.0,0.0,0.0
367.8225,-45.0,35.0,0.0,0.0,0.0,0.0
367.9225,-45.0,35.0,0.0,0.0,0.0,0.0
368.02,-45.0,35.0,0.0,0.0,0.0,0.0
368.12,-45.0,35.0,0.0,0.0,0.0,0.0
368.22,-45.0,35.0,0.0,0.0,0.0,0.0
368.32,-45.0,35.0,0.0,0.0,0.0,0.0
368.4225,-45.0,35.0,0.0,0.0,0.0,0.0
368.52,-45.0,35.0,0.0,0.0,0.0,0.0
368.62,-45.0,35.0,0.0,0.0,0.0,0.0
368.72,-45.0,35.0,0.0,0.0,0.0,0.0
368.8175,-45.0,35.0,0.0,0.0,0.0,0.0
368.92,-45.0,35.0,0.0,0.0,0.0,0.0
369.02,-45.0,35.0,0.0,0.0,0.0,0.0
369.12,-45.0,35.0,0.0,0.0,0.0,0.0
369.22,-45.0,35.0,0.0,0.0,0.0,0.0
369.32,-45.0,35.0,0.0,0.0,0.0,0.0
369.42,-45.0,35.0,0.0,0.0,0.0,0.0
369.52,-45.0,35.0,0.0,0.0,0.0,0.0
369.62,-45.0,35.0,0.0,0.0,0.0,0.0
369.72,-45.0,35.0,0.0,0.0,0.0,0.0
369.8225,-45.0,35.0,0.0,0.0,0.0,0.0
369.92,-45.0,35.0,0.0,0.0,0.0,0.0
370.02,-45.0,35.0,0.0,0.0,0.0,0.0
370.12,-45.0,35.0,0.0,0.0,0.0,0.0
370.22,-45.0,35.0,0.0,0.0,0.0,0.0
370.32,-45.0,35.0,0.0,0.0,0.0,0.0
370.42,-45.0,35.0,0.0,0.0,0.0,0.0
370.52,-45.0,35.0,0.0,0.0,0.0,0.0
370.62,-45.0,35.0,0.0,0.0,0.0,0.0
370.725,-45.0,35.0,0.0,0.0,0.0,0.0
370.82,-45.0,35.0,0.0,0.0,0.0,0.0
370.9225,-45.0,35.0,0.0,0.0,0.0,0.0
371.02,-45.0,35.0,0.0,0.0,0.0,0.0
371.12,-45.0,35.0,0.0,0.0,0.0,0.0
371.22,-45.0,35.0,0.0,0.0,0.0,0.0
371.3225,-45.0,35.0,0.0,0.0,0.0,0.0
371.42,-45.0,35.0,0.0,0.0,0.0,0.0
371.52,-45.0,35.0,0.0,0.0,0.0,0.0
