timestamp,tvx,tvy,tvz,rvx,rvy,rvz
740.4275,-80.0,75.0,25.0,0.0,0.0,0.0
740.5275,-80.0,75.0,25.0,0.0,0.0,0.0
740.6275,-80.0,75.0,25.0,0.0,0.0,0.0
740.7275,-80.0,75.0,25.0,0.0,0.0,0.0
740.8275,-80.0,75.0,25.0,0.0,0.0,0.0
740.9275,-80.0,75.0,25.0,0.0,0.0,0.0
741.0275,-80.0,75.0,25.0,0.0,0.0,0.0
741.1275,-80.0,75.0,25.0,0.0,0.0,0.0
741.2225,-80.0,75.0,25.0,0.0,0.0,0.0
741.3275,-80.0,75.0,25.0,0.0,0.0,0.0
741.4275,-80.0,75.0,25.0,0.0,0.0,0.0
741.5275,-80.0,75.0,25.0,0.0,0.0,0.0
741.6275,-80.0,75.0,25.0,0.0,0.0,0.0
741.7275,-80.0,75.0,25.0,0.0,0.0,0.0
741.8275,-80.0,75.0,25.0,0.0,0.0,0.0
741.9275,-80.0,75.0,25.0,0.0,0.0,0.0
742.0275,-80.0,75.0,25.0,0.0,0.0,0.0
742.1275,-80.0,75.0,25.0,0.0,0.0,0.0
742.2275,-80.0,75.0,25.0,0.0,0.0,0.0
742.3275,-80.0,75.0,25.0,0.0,0.0,0.0
742.4275,-80.0,75.0,25.0,0.0,0.0,0.0
742.5275,-80.0,75.0,25.0,0.0,0.0,0.0
742.6275,-80.0,75.0,25.0,0.0,0.0,0.0
742.7275,-80.0,75.0,25.0,0.0,0.0,0.0
742.8275,-80.0,75.0,25.0,0.0,0.0,0.0
742.9275,-80.0,75.0,25.0,0.0,0.0,0.0
743.0275,-80.0,75.0,25.0,0.0,0.0,0.0
743.1275,-80.0,75.0,25.0,0.0,0.0,0.0
743.2275,-80.0,75.0,25.0,0.0,0.0,0.0
743.3275,-80.0,75.0,25.0,0.0,0.0,0.0
743.4275,-80.0,75.0,25.0,0.0,0.0,0.0
743.5275,-80.0,75.0,25.0,0.0,0.0,0.0
743.6275,-80.0,75.0,25.0,0.0,0.0,0.0
743.7275,-80.0,75.0,25.0,0.0,0.0,0.0
743.8275,-80.0,75.0,25.0,0.0,0.0,0.0
743.9275,-80.0,75.0,25.0,0.0,0.0,0.0
744.0275,-80.0,75.0,25.0,0.0,0.0,0.0
744.1275,-80.0,75.0,25.0,0.0,0.0,0.0
744.2275,-80.0,75.0,25.0,0.0,0.0,0.0
744.3275,-80.0,75.0,25.0,0.0,0.0,0.0
744.4275,-80.0,75.0,25.0,0.0,0.0,0.0
744.5275,-80.0,75.0,25.0,0.0,0.0,0.0
744.6275,-80.0,75.0,25.0,0.0,0.0,0.0
744.7275,-80.0,75.0,25.0,0.0,0.0,0.0
744.8275,-80.0,75.0,25.0,0.0,0.0,0.0
744.9275,-80.0,75.0,25.0,0.0,0.0,0.0
745.0275,-80.0,75.0,25.0,0.0,0.0,0.0
745.125,-80.0,75.0,25.0,0.0,0.0,0.0
745.225,-80.0,75.0,25.0,0.0,0.0,0.0
745.3275,-80.0,75.0,25.0,0.0,0.0,0.0
745.4275,-80.0,75.0,25.0,0.0,0.0,0.0
745.5325,-80.0,75.0,25.0,0.0,0.0,0.0
745.6275,-80.0,75.0,25.0,0.0,0.0,0.0
745.7275,-80.0,75.0,25.0,0.0,0.0,0.0
745.8275,-80.0,75.0,25.0,0.0,0.0,0.0
745.9275,-80.0,75.0,25.0,0.0,0.0,0.0
746.0275,-80.0,75.0,25.0,0.0,0.0,0.0
746.1275,-80.0,75.0,25.0,0.0,0.0,0.0
746.2275,-80.0,75.0,25.0,0.0,0.0,0.0
