timestamp,tx,ty,tz,rx,ry,rz,rw
1895.7025,2.160565137863159,74.1049575805664,71.31999969482422,-0.0013813199886619804,-0.04552157940967162,0.00044255688107395575,-0.9989623025452685
1895.9475,2.151486873626709,74.1272201538086,71.26000213623047,-0.0003539375702767439,-0.04497806208830942,0.0025149723011763333,-0.9989847464167312
1895.95,2.151486873626709,74.1272201538086,71.26000213623047,-0.0003539375702767439,-0.04497806208830942,0.0025149723011763333,-0.9989847464167312
1896.2025,2.151486873626709,74.13835144042969,71.18000030517578,0.00025104624404881127,-0.0402552317471602,0.0021093857627890963,-0.9991871715471878
1896.21,2.151486873626709,74.13835144042969,71.18000030517578,0.00025104624404881127,-0.0402552317471602,0.0021093857627890963,-0.9991871715471878
1896.445,2.142409086227417,74.14948272705078,71.05000305175781,0.0019265944340592343,-0.04066901545922673,0.002004280989905879,-0.999168805694602
1896.445,2.142409086227417,74.14948272705078,71.05000305175781,0.0019265944340592343,-0.04066901545922673,0.002004280989905879,-0.999168805694602
1896.6975,2.124253034591675,74.17174530029297,70.91000366210938,0.003301347729519452,-0.04850609615768815,0.0018132641675277354,-0.998815784722973
1896.6975,2.124253034591675,74.17174530029297,70.91000366210938,0.003301347729519452,-0.04850609615768815,0.0018132641675277354,-0.998815784722973
1896.95,2.124253034591675,74.18287658691406,70.77999877929688,0.0036163762769704203,-0.05048768534834125,0.00223705790374734,-0.9987156307091252
1896.95,2.124253034591675,74.18287658691406,70.77999877929688,0.0036163762769704203,-0.05048768534834125,0.00223705790374734,-0.9987156307091252
1897.1975,2.124253034591675,74.18287658691406,70.66000366210938,0.0025637511575671264,-0.043264219917800543,0.002320473827566212,-0.9990576809454607
1897.2025,2.124253034591675,74.18287658691406,70.66000366210938,0.0025637511575671264,-0.043264219917800543,0.002320473827566212,-0.9990576809454607
1897.4475,2.124253034591675,74.18287658691406,70.55999755859375,0.0027086792304158993,-0.017149064337927587,0.00874987194405699,-0.9998109883323562
1897.4475,2.124253034591675,74.18287658691406,70.55999755859375,0.0027086792304158993,-0.017149064337927587,0.00874987194405699,-0.9998109883323562
1897.7,2.0879409313201904,74.18287658691406,70.4800033569336,0.0008737178234953236,-0.0008632920176019779,0.012772448697325583,-0.9999176745604267
