timestamp,tvx,tvy,tvz,rvx,rvy,rvz
1404.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1404.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1404.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1405.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1405.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1405.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1405.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1405.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1405.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1405.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1405.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1405.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1405.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1406.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1406.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1406.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1406.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1406.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1406.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1406.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1406.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1406.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1406.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1407.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1407.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1407.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1407.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1407.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1407.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1407.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1407.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1407.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1407.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1408.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1408.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1408.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1408.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1408.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1408.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1408.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1408.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1408.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1408.96,-80.0,75.0,25.0,0.0,0.0,0.0
1409.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1409.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1409.26,-80.0,75.0,25.0,0.0,0.0,0.0
1409.355,-80.0,75.0,25.0,0.0,0.0,0.0
1409.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1409.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1409.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1409.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1409.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1409.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1410.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1410.16,-80.0,75.0,25.0,0.0,0.0,0.0
1410.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1410.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1410.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1410.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1410.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1410.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1410.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1410.955,-80.0,75.0,25.0,0.0,0.0,0.0
1411.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1411.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1411.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1411.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1411.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1411.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1411.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1411.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1411.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1411.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1412.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1412.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1412.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1412.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1412.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1412.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1412.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1412.755,-80.0,75.0,25.0,0.0,0.0,0.0
1412.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1412.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1413.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1413.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1413.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1413.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1413.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1413.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1413.655,-80.0,75.0,25.0,0.0,0.0,0.0
1413.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1413.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1413.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1414.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1414.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1414.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1414.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1414.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1414.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1414.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1414.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1414.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1414.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1415.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1415.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1415.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1415.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1415.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1415.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1415.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1415.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1415.855,-80.0,75.0,25.0,0.0,0.0,0.0
1415.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1416.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1416.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1416.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1416.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1416.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1416.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1416.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1416.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1416.855,-80.0,75.0,25.0,0.0,0.0,0.0
1416.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1417.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1417.1525,-80.0,75.0,25.0,0.0,0.0,0.0
1417.2625,-80.0,75.0,25.0,0.0,0.0,0.0
1417.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1417.4575,-80.0,75.0,25.0,0.0,0.0,0.0
1417.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1417.66,-80.0,75.0,25.0,0.0,0.0,0.0
1417.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1417.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1417.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1418.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1418.1575,-80.0,75.0,25.0,0.0,0.0,0.0
1418.2575,-80.0,75.0,25.0,0.0,0.0,0.0
1418.3575,-80.0,75.0,25.0,0.0,0.0,0.0
1418.46,-80.0,75.0,25.0,0.0,0.0,0.0
1418.5575,-80.0,75.0,25.0,0.0,0.0,0.0
1418.6575,-80.0,75.0,25.0,0.0,0.0,0.0
1418.7575,-80.0,75.0,25.0,0.0,0.0,0.0
1418.8575,-80.0,75.0,25.0,0.0,0.0,0.0
1418.9575,-80.0,75.0,25.0,0.0,0.0,0.0
1419.0575,-80.0,75.0,25.0,0.0,0.0,0.0
1419.1575,-80.0,75.0,25.0,0.0,0.0,0.0
