[1.0, -749.3559616573583, -931.1994717150492, -3.1415926533676855, 1.4367572021001251e-08, 1.0]
[1.1, 1299.355961657358, 931.1994717150492, 3.1415926533676855, 499.9999999856324, 1.1]
[1.1, -817.4792308989362, -1015.8539691436899, -3.1415926533676855, 1.4367572021001251e-08, 1.1]
[1.2000000000000002, 1417.4792308989358, 1015.8539691436899, 3.1415926533676855, 499.9999999856324, 1.2000000000000002]
[1.2000000000000002, -885.6025001405143, -1100.5084665723307, -3.1415926533676855, 1.4367572021001251e-08, 1.2000000000000002]
[1.3, 1535.6025001405142, 1100.5084665723307, 3.1415926533676855, 499.9999999856324, 1.3]
[1.3, -953.7257693820922, -1185.1629640009717, -3.1415926533676855, 1.4367572021001251e-08, 1.3]
[1.4000000000000001, 1653.725769382092, 1185.1629640009717, 3.1415926533676855, 499.9999999856324, 1.4000000000000001]
[1.4000000000000001, -1021.8490386236703, -1269.8174614296124, -3.1415926533676855, 1.4367572021001251e-08, 1.4000000000000001]
[1.5, 1771.84903862367, 1269.8174614296124, 3.1415926533676855, 499.9999999856324, 1.5]
[1.5, -1089.9723078652482, -1354.4719588582532, -3.1415926533676855, 1.4367572021001251e-08, 1.5]
[1.6, 1889.9723078652478, 1354.4719588582532, 3.1415926533676855, 499.9999999856324, 1.6]
[1.6, -1158.095577106826, -1439.126456286894, -3.1415926533676855, 1.4367572021001251e-08, 1.6]
[1.7000000000000002, 2008.095577106826, 1439.126456286894, 3.1415926533676855, 499.9999999856324, 1.7000000000000002]
[1.7000000000000002, -1226.2188463484044, -1523.780953715535, -3.1415926533676855, 1.4367572021001251e-08, 1.7000000000000002]
[1.8, 2126.218846348404, 1523.780953715535, 3.1415926533676855, 499.9999999856324, 1.8]
[1.8, -1294.3421155899828, -1608.4354511441757, -3.1415926533676855, 1.4367572021001251e-08, 1.8]
[1.9000000000000001, 2244.3421155899823, 1608.4354511441757, 3.1415926533676855, 499.9999999856324, 1.9000000000000001]
[1.9000000000000001, -1362.4653848315606, -1693.0899485728164, -3.1415926533676855, 1.4367572021001251e-08, 1.9000000000000001]
[2.0, 2362.4653848315606, 1693.0899485728164, 3.1415926533676855, 499.9999999856324, 2.0]
[2.0, -1430.588654073139, -1777.7444460014572, -3.1415926533676855, 1.4367572021001251e-08, 2.0]
[2.1, 2480.5886540731385, 1777.7444460014572, 3.1415926533676855, 499.9999999856324, 2.1]
[2.1, -1498.7119233147168, -1862.3989434300977, -3.1415926533676855, 1.4367572021001251e-08, 2.1]
[2.2, 2598.711923314717, 1862.3989434300977, 3.1415926533676855, 499.9999999856324, 2.2]
[2.2, -1566.8351925562947, -1947.0534408587382, -3.1415926533676855, 1.4367572021001251e-08, 2.2]
[2.3000000000000003, 2716.8351925562947, 1947.0534408587382, 3.1415926533676855, 499.9999999856324, 2.3000000000000003]
[2.3000000000000003, -1634.9584617978726, -2031.7079382873794, -3.1415926533676855, 1.4367572021001251e-08, 2.3000000000000003]
[2.4000000000000004, 2834.9584617978726, 2031.7079382873794, 3.1415926533676855, 499.9999999856324, 2.4000000000000004]
[2.4000000000000004, -1703.0817310394505, -2116.3624357160206, -3.1415926533676855, 1.4367572021001251e-08, 2.4000000000000004]
[2.5, 2953.0817310394505, 2116.3624357160206, 3.1415926533676855, 499.9999999856324, 2.5]
[2.5, -1771.2050002810292, -2201.0169331446614, -3.1415926533676855, 1.4367572021001251e-08, 2.5]
[2.6, 3071.2050002810292, 2201.0169331446614, 3.1415926533676855, 499.9999999856324, 2.6]
[2.6, -1839.3282695226067, -2285.6714305733026, -3.1415926533676855, 1.4367572021001251e-08, 2.6]
[2.7, 3189.3282695226067, 2285.6714305733026, 3.1415926533676855, 499.9999999856324, 2.7]
[2.7, -1907.4515387641854, -2370.325928001944, -3.1415926533676855, 1.4367572021001251e-08, 2.7]
[2.8000000000000003, 3307.4515387641854, 2370.325928001944, 3.1415926533676855, 499.9999999856324, 2.8000000000000003]
[2.8000000000000003, -1975.5748080057633, -2454.9804254305845, -3.1415926533676855, 1.4367572021001251e-08, 2.8000000000000003]
[2.9000000000000004, 3425.5748080057633, 2454.9804254305845, 3.1415926533676855, 499.9999999856324, 2.9000000000000004]
[2.9000000000000004, -2043.698077247342, -2539.6349228592258, -3.1415926533676855, 1.4367572021001251e-08, 2.9000000000000004]
[3.0, 3543.698077247342, 2539.6349228592258, 3.1415926533676855, 499.9999999856324, 3.0]
[3.0, -2111.8213464889195, -2624.2894202878665, -3.1415926533676855, 1.4367572021001251e-08, 3.0]
[3.1, 3661.8213464889195, 2624.2894202878665, 3.1415926533676855, 499.9999999856324, 3.1]
[3.1, -2179.9446157304983, -2708.9439177165077, -3.1415926533676855, 1.4367572021001251e-08, 3.1]
[3.2, 3779.9446157304983, 2708.9439177165077, 3.1415926533676855, 499.9999999856324, 3.2]
[3.2, -2248.067884972076, -2793.598415145149, -3.1415926533676855, 1.4367572021001251e-08, 3.2]
[3.3000000000000003, 3898.067884972076, 2793.598415145149, 3.1415926533676855, 499.9999999856324, 3.3000000000000003]
[3.3000000000000003, -2316.191154213655, -2878.2529125737897, -3.1415926533676855, 1.4367572021001251e-08, 3.3000000000000003]
[3.4000000000000004, 4016.191154213655, 2878.2529125737897, 3.1415926533676855, 499.9999999856324, 3.4000000000000004]
[3.4000000000000004, -2384.314423455233, -2962.907410002431, -3.1415926533676855, 1.4367572021001251e-08, 3.4000000000000004]
[3.5, 4134.314423455233, 2962.907410002431, 3.1415926533676855, 499.9999999856324, 3.5]
[3.5, -2452.437692696811, -3047.5619074310716, -3.1415926533676855, 1.4367572021001251e-08, 3.5]
[3.6, 4252.437692696811, 3047.5619074310716, 3.1415926533676855, 499.9999999856324, 3.6]
[3.6, -2520.560961938389, -3132.216404859713, -3.1415926533676855, 1.4367572021001251e-08, 3.6]
[3.7, 4370.560961938389, 3132.216404859713, 3.1415926533676855, 499.9999999856324, 3.7]
[3.7, -2588.684231179968, -3216.870902288354, -3.1415926533676855, 1.4367572021001251e-08, 3.7]
[3.8000000000000003, 4488.684231179967, 3216.870902288354, 3.1415926533676855, 499.9999999856324, 3.8000000000000003]
[3.8000000000000003, -2656.8075004215457, -3301.525399716995, -3.1415926533676855, 1.4367572021001251e-08, 3.8000000000000003]
[3.9000000000000004, 4606.807500421545, 3301.525399716995, 3.1415926533676855, 499.9999999856324, 3.9000000000000004]
[3.9000000000000004, -2724.9307696631236, -3386.179897145636, -3.1415926533676855, 1.4367572021001251e-08, 3.9000000000000004]
[4.0, 4724.930769663123, 3386.179897145636, 3.1415926533676855, 499.9999999856324, 4.0]
[4.0, -2793.054038904702, -3470.834394574277, -3.1415926533676855, 1.4367572021001251e-08, 4.0]
[4.1000000000000005, 4843.054038904702, 3470.834394574277, 3.1415926533676855, 499.9999999856324, 4.1000000000000005]
[4.1000000000000005, -2861.1773081462798, -3555.488892002918, -3.1415926533676855, 1.4367572021001251e-08, 4.1000000000000005]
[4.2, 4961.17730814628, 3555.488892002918, 3.1415926533676855, 499.9999999856324, 4.2]
[4.2, -2929.3005773878576, -3640.143389431559, -3.1415926533676855, 1.4367572021001251e-08, 4.2]
[4.3, 5079.300577387858, 3640.143389431559, 3.1415926533676855, 499.9999999856324, 4.3]
[4.3, -2997.4238466294355, -3724.7978868601995, -3.1415926533676855, 1.4367572021001251e-08, 4.3]
[4.4, 5197.4238466294355, 3724.7978868601995, 3.1415926533676855, 499.9999999856324, 4.4]
[4.4, -3065.5471158710143, -3809.45238428884, -3.1415926533676855, 1.4367572021001251e-08, 4.4]
[4.5, 5315.547115871014, 3809.45238428884, 3.1415926533676855, 499.9999999856324, 4.5]
